words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
наперед,0,0,6,0,2
заздалегідь,0,0,2,0,2
авансувати,0,0,1,0,4
давати_аванс,0,0,1,0,5
платити_наперед,0,0,1,0,5
фінансувати,0,0,1,0,3
авантура,0,0,4,0,2
афера,0,0,2,0,2
дурисвітство,0,0,3,0,3
пройдисвітство,0,0,1,0,3
оборудка,0,0,3,0,3
шахрайство,0,0,5,0,3
ошуканство,0,0,2,0,3
обман,0,0,5,0,3
пригода,0,0,4,0,2
халепа,0,0,7,0,2
ризик,0,0,2,0,3
небезпека,0,0,3,0,3
авантурний,0,0,2,0,3
ризикований,0,0,3,0,3
небезпечний,0,0,4,0,2
пригодницький,0,0,2,0,3
авантурницький,0,0,1,0,4
пройдисвітський,0,0,1,0,4
авантурник,0,0,3,0,4
авантурист,0,0,3,0,4
аферист,0,0,5,0,4
пройдисвіт,0,0,1,0,3
дурисвіт,0,0,4,0,4
шахрай,0,0,8,0,4
ошуканець,0,0,4,0,4
ризикант,0,0,2,0,4
відчайдух,0,0,2,0,3
урвиголова,0,0,5,0,3
шукач_пригод,0,0,1,0,5
знайдибіда,0,0,1,0,5
аварія,0,0,2,0,2
випадок,0,0,1,0,1
інцидент,0,0,2,0,2
катастрофа,0,0,1,0,3
невдача,A,1,1,0,2
нещастя,0,1,8,0,3
прикра_пригода,0,0,1,0,3
біда,0,0,5,0,2
лихо,0,1,4,0,3
шкода,0,0,4,0,1
пошкодження,0,0,2,0,2
зіпсуття,0,0,1,0,3
несправність,A,1,1,0,3
неполадки,0,0,1,0,3
авдиторія,0,0,3,0,2
заля,0,0,1,0,2
кляса,0,0,4,0,2
кімната,0,0,7,0,3
слухачі,0,0,3,0,2
слухацтво,0,0,3,0,2
глядачі,0,0,3,0,2
глядацтво,0,0,3,0,2
авдієнція,0,0,2,0,3
приняття,0,0,2,1,3
прийом,0,0,1,0,2
розмова,0,0,4,0,2
зустріч,0,0,2,0,4
авеню,0,0,1,0,4
вулиця,0,0,1,0,3
авжеж,0,0,1,0,1
розуміється,0,0,3,0,2
нема_слова,0,0,2,0,2
годі_й_казати,0,0,1,0,2
а_так,0,0,1,0,2
що_правда,0,0,1,0,2
то_правда,0,0,1,0,2
так,0,0,2,0,0
еге,0,0,3,0,1
ага,0,0,1,0,2
атож,0,0,3,0,1
якраз,0,0,8,0,1
отож,0,0,3,0,1
авіоносець,U,0,0,0,-1
авіоматка,U,0,0,0,-1
літаконосець,U,0,0,0,-1
авіятор,0,0,2,0,4
повітроплавець,0,0,1,0,5
аеронавт,0,0,1,0,5
пілот,0,0,3,0,4
летун,0,0,1,0,5
літун,0,0,2,0,3
льотчик,0,0,2,0,4
ас,0,0,2,0,3
авіяція,0,0,1,0,4
повітроплавання,0,0,1,0,5
повітроплавство,0,0,1,0,5
аеронавтика,0,0,2,0,4
летунство,0,0,1,0,5
повітряні_сили,0,0,1,0,5
повітряний_флот,0,0,1,0,5
авкціон,0,0,1,0,4
торг,0,0,5,0,3
торги,0,0,2,0,4
випродаж,0,0,2,0,5
продаж_з_торгів,0,0,1,0,5
ліцитація,0,0,1,0,5
аврал,0,0,1,0,3
тривога,0,0,1,0,2
авреоля,0,0,3,0,3
вінець,0,0,2,0,2
автентичний,0,0,3,1,2
справжній,0,0,11,2,2
правдивий,+,0,0,2,1
справдешній,0,0,5,0,3
непідробний,0,0,4,0,2
оригінальний,0,0,2,0,2
першоджерельний,0,0,1,0,3
автовідповідач,U,0,0,0,-1
автосекрета,U,0,0,0,-1
автодафе,0,0,2,0,4
живоспалення,0,0,1,0,5
смерть_на_вогнищі,0,0,1,0,5
страта,0,0,2,0,3
вирок_смерти,0,0,1,0,5
автокефальний,0,0,1,0,1
це,0,0,1,0,0
самокерований,0,0,1,0,2
самостійний,0,0,4,0,2
незалежний,0,0,2,0,2
непідлеглий,0,0,3,0,2
непідпорядкований,0,0,2,0,2
автомат,0,0,1,0,4
автоматичний_механізм,0,0,1,0,5
саморух,0,0,1,0,5
робот,0,0,2,0,4
істукан,0,0,2,0,4
пістоль-кулемет,0,0,1,0,5
автоматичний,0,0,2,0,2
машинальний,0,0,2,0,3
несвідомий,0,0,2,0,3
бездушний,0,0,4,0,1
саморушний,0,0,1,0,3
самодіючий,0,0,2,0,3
автомобіль,0,0,1,0,4
авто,0,0,2,0,4
автомашина,0,0,2,0,4
машина,0,0,2,0,3
самохід,0,0,1,0,5
самотяг,0,0,1,0,5
самопер,0,0,1,0,5
автономія,0,0,2,0,4
самоврядування,0,0,1,0,5
самостійність,0,0,1,0,3
незалежність,0,0,2,0,3
непідпорядкованість,0,0,1,0,5
автопсія,0,0,1,0,4
розтин,0,0,2,0,4
секція,0,0,4,0,3
автор,0,0,2,1,3
творець,0,0,3,0,3
сотворитель,0,0,3,0,3
винахідник,0,0,2,0,4
проектувальник,0,0,1,0,4
укладач,0,0,3,0,4
упорядник,0,0,4,0,4
поет,+,0,0,1,2
віршомаз,A,0,1,1,3
письменник,A,0,1,1,3
писака,0,0,1,0,4
авторитарний,0,0,3,0,3
диктаторський,0,0,2,0,3
самодержавний,0,0,1,0,3
автократичний,0,0,1,0,4
монархічний,0,0,1,0,3
тоталітарний,0,0,2,0,4
тоталітаристичний,0,0,1,0,4
деспотичний,U,0,0,0,2
тиранічний,0,0,2,0,2
авторитет,0,0,4,0,2
престиж,0,0,4,0,3
репутація,0,0,4,0,3
вага,0,0,3,0,1
значення,0,0,2,0,1
вплив,0,0,6,0,2
знавець,0,0,4,0,3
фахівець,0,0,4,0,3
спеціяліст,0,0,5,0,3
спец,0,0,4,0,3
ерудит,0,0,4,0,3
повага,0,0,1,0,3
довіра,+,0,1,2,3
авторитетний,0,0,7,0,3
престижевий,0,0,1,0,4
престижний,0,0,1,0,4
впливовий,0,0,1,0,2
поважний,0,0,12,0,2
ваговитий,0,0,4,0,2
ерудований,0,0,2,0,4
кваліфікований,0,0,5,0,2
що_знає_діло,0,0,1,0,4
упевнений,0,0,4,0,2
абориген,0,0,2,0,4
авул,0,0,1,0,4
село,0,0,4,0,3
агнець,U,0,0,0,-1
ягня,U,0,0,0,-1
ягнятко,U,0,0,0,-1
агов,U,0,0,0,2
агу,U,0,0,0,3
агей,U,0,0,0,3
гей,U,0,0,0,3
ей,U,0,0,0,3
галло,U,0,0,0,3
увага,A,0,1,1,1
агонія,0,0,1,0,4
конання,0,0,1,0,5
мука,0,0,3,0,3
передсмертя,0,0,1,0,5
умирання,0,0,1,0,5
аґент,0,0,2,0,3
шпигун,0,0,3,0,4
шпиг,0,0,3,0,4
розвідник,0,0,3,0,3
розвідач,0,0,2,0,4
розвідувач,0,0,2,0,4
донощик,0,0,7,0,4
інформатор,0,0,1,0,3
конфідент,0,0,2,0,4
нюхало,0,0,1,0,4
стукач,0,0,2,0,4
сексот,0,0,2,0,4
фіскал,0,0,6,0,4
провокатор,0,0,3,0,4
представник,0,0,7,0,3
репрезентант,0,0,3,0,4
виконавець,0,0,2,0,3
службовець,0,0,3,0,4
працівник,0,0,4,0,3
комівояжер,0,0,1,0,4
чинник,0,0,4,0,4
фактор,0,0,2,0,4
причина,0,0,4,0,2
аґентство,0,0,1,0,1
агенція,0,0,1,0,2
філія,0,0,1,0,2
відділок,0,0,2,0,2
відділення,0,0,2,0,2
бюро,0,0,3,0,1
заклад,0,0,1,0,0
контора,0,0,2,0,2
агітатор,0,0,2,0,4
пропагандист,0,0,1,0,5
пропагатор,0,0,1,0,5
скоробреха,0,0,1,0,3
підбрехач,0,0,1,0,3
окозамилювач,0,0,2,0,5
аґітувати,0,0,3,0,3
вести_агітацію,0,0,1,0,4
умовляти,0,0,4,0,2
переконувати,0,0,7,0,2
проповідувати,0,0,3,0,3
закликати_до,0,0,2,0,4
аґресивний,0,0,3,0,3
напасницький,0,0,1,0,4
загарбницький,0,0,2,0,4
нападницький,0,0,1,0,4
войовничий,0,0,2,0,4
завойовницький,0,0,1,0,4
напасливий,0,0,1,0,3
здобувчий,0,0,1,0,4
наступальний,0,0,1,0,3
ворожий,0,0,4,0,2
аґресія,0,0,1,0,2
напад,0,0,2,0,1
вдертя,0,0,1,0,3
вломлення,0,0,1,0,3
вторгнення,0,0,1,0,3
інвазія,0,0,3,0,2
експансія,0,0,1,0,3
війна,0,1,6,1,3
аґресор,0,0,2,0,4
загарбник,0,0,1,0,3
завойовник,0,0,2,0,4
здобувець,0,0,1,0,3
конкістадор,0,0,2,0,5
вломник,0,0,1,0,5
окупант,0,0,3,0,4
адаптувати,0,0,5,0,3
пристосовувати,0,0,2,0,3
припасовувати,0,0,7,0,3
приладжувати,0,0,1,0,3
прилаштовувати,0,0,5,0,3
акліматизувати,0,0,1,0,4
принатурювати,0,0,1,0,4
спрощу_вати-скорочувати,0,0,1,0,4
адвентисти,U,0,0,0,-1
суботники,U,0,0,0,-1
сектанти,U,0,0,0,-1
штунди,U,0,0,0,-1
адвокат,0,0,3,0,3
юрист,0,0,2,0,4
правник,0,0,2,0,4
присяжний_повірений,0,0,1,0,4
повірник,0,0,3,0,4
оборонець,0,0,3,1,3
захисник,0,0,6,1,3
заступник,0,0,1,0,2
адекватний,0,0,5,0,2
відповідний,0,0,3,0,1
тотожний,0,0,9,0,2
рівнозначний,0,0,5,0,3
рівний_з,0,0,1,0,3
точнісінький,0,0,3,0,3
такий_самий,0,0,4,0,2
достотний,0,0,4,1,2
достеменний,0,0,9,0,2
викапаний,0,0,6,0,2
око-в-око,0,0,2,0,2
адепт,+,0,0,1,3
прибічник,0,0,3,1,3
прихильник,0,0,2,1,3
послідовник,0,0,4,1,4
визнавець,0,0,5,1,4
ревнитель,0,0,2,1,4
адміністрація,0,0,2,1,3
керівництво,0,0,6,0,3
провід,0,0,2,0,2
начальство,0,0,4,1,3
керівники,0,0,2,0,4
провідники,+,0,0,1,2
начальники,0,0,2,0,4
зверхники,0,0,1,0,4
шефи,0,0,1,0,4
апарат,0,0,3,0,3
управа,0,0,8,0,3
управління,0,0,6,0,3
уряд,0,0,3,0,2
командування,0,0,2,1,3
урядування,0,0,1,0,4
адміністрування,0,0,2,0,4
адресат,U,0,0,0,-1
одержувач,U,0,0,0,-1
відборець,U,0,0,0,-1
аеродром,U,0,0,0,-1
летовище,U,0,0,0,-1
аеропорт,U,0,0,0,-1
аероплян,0,0,2,0,4
літак,0,0,3,0,3
літальний_апарат,0,0,1,0,5
плянер,0,0,2,0,4
моноплян,0,0,1,0,5
біплям,0,0,1,0,5
вертогелікоптер,0,0,1,0,5
оса,0,0,4,0,3
муха,0,0,1,0,5
блоха,0,0,2,0,5
аероплан,0,0,1,0,5
аж,0,0,2,0,0
навіть,0,0,2,0,0
ажень,0,0,1,0,1
коли_це,0,0,1,0,1
як_ось,0,0,1,0,1
раптом,0,0,3,0,1
коли_ж,0,0,1,0,1
поки,0,0,1,0,1
доти,0,0,1,0,1
аж-аж-аж,0,0,1,0,1
дуже,0,0,2,0,0
страшно,0,0,2,0,2
страшенно,0,0,5,0,1
ажіотаж,0,0,3,0,4
збудження,0,0,3,0,3
хвилювання,0,0,5,0,3
гарячка,0,0,5,0,3
лихоманка,0,0,3,0,4
ажурний,0,0,5,0,3
прозорий,0,0,11,0,2
просвітчастий,0,0,1,0,4
про-зористий,0,0,1,0,4
ґратчастий,0,0,1,0,4
мереживний,0,0,1,0,4
тендітний,0,0,10,0,2
делікатний_тонкий,0,0,1,0,4
витончений,0,0,9,0,2
ажуровий,0,0,2,0,3
буквар,0,0,1,0,4
граматка,0,0,1,0,4
початки,0,0,5,0,4
ази,0,0,7,0,4
алфавитний,0,0,2,0,5
основи,0,0,3,0,4
елементи,0,0,3,0,4
засади,0,0,1,0,3
аксіоми,0,0,1,0,5
загальновідоме,0,0,1,0,5
аїр,U,0,0,0,-1
аєр,U,0,0,0,-1
лепеха,U,0,0,0,-1
татарське_зілля,U,0,0,0,-1
айзберґ,0,0,1,0,7
льодова_гора,0,0,1,0,8
колос,0,0,3,0,6
мононебезпека,0,0,1,0,8
акомпаньювати,0,0,2,0,3
пригравати,0,0,1,0,4
супроводити_акомпаньяментом,0,0,1,0,4
акомпанувати,0,0,3,0,3
акорд,+,0,0,1,2
співзвуччя,+,0,0,3,2
співзвучність,+,0,0,3,2
милозвучність,+,0,0,2,2
гармонія,+,0,0,1,1
угода,0,0,5,1,3
злагода,+,0,1,2,2
аксесуар,0,0,2,0,3
ознака,0,0,3,0,2
деталь,0,0,11,0,3
причандал,0,0,1,0,4
предмет,0,0,3,0,2
причандалля,0,0,7,0,3
атрибут,0,0,2,0,3
предмет_бутафорії,0,0,1,0,4
аксіома,0,0,6,0,2
постулят,0,0,2,0,2
очевидність,0,0,1,0,2
очевидь,0,0,1,0,2
правило,0,0,4,0,2
закон,0,0,4,0,2
акт,0,0,5,0,2
дія,0,0,4,0,2
подія,0,0,10,0,2
вчинок,0,1,4,0,2
акція,0,0,8,0,2
процес,0,0,5,0,2
процедура,0,0,2,0,2
указ,0,0,3,0,2
грамота,0,0,1,0,1
постанова,0,0,7,4,2
ухвала,+,0,2,3,2
універсал,0,0,3,0,2
лист,0,0,4,0,1
папір,0,0,4,0,2
бомага,0,0,1,0,3
протокол,0,0,2,0,2
запис,0,0,1,0,3
операція,0,0,5,0,2
подвиг,0,0,5,0,3
діло,0,0,7,0,2
цінний_папір,0,0,1,0,3
активізувати,0,0,2,0,3
пожвавлювати,0,0,1,0,4
спонукувати_до_дії,0,0,1,0,3
розворушувати,0,0,4,0,2
активізуватися,0,0,1,0,6
пожвавлюватися,0,0,1,0,5
ставати_активнішим,0,0,1,0,7
підносити_голову,0,0,1,0,7
активний,0,0,6,0,2
діяльний,0,0,8,0,2
беручкий,0,0,10,0,3
непосидющий,0,0,6,0,2
невтомний,0,0,8,0,1
енергійний,0,0,1,0,1
моторний,0,0,10,0,2
інціятивний,0,0,1,0,3
зарадний,0,0,4,0,3
завзятий,0,0,7,0,1
заповзятий,0,0,4,0,2
наполегливий,0,0,8,0,2
завзятущий,0,0,2,0,2
що_лізе_в_усі_дірки,0,0,1,0,3
живий,0,0,5,0,1
жвавий,0,0,5,0,1
дійовий,0,0,7,0,3
актор,0,0,2,0,4
артист,0,0,4,0,4
лицедій,0,0,2,0,3
комедіянт,0,0,3,0,4
комік,0,0,5,0,5
скоморох,0,0,1,0,5
статист,0,0,1,0,5
кривляка,0,0,3,0,4
придурок,0,0,2,0,5
акторка,U,0,0,0,-1
артистка,U,0,0,0,-1
лицедійка,U,0,0,0,-1
комедіянтка,U,0,0,0,-1
виконавиця,U,0,0,0,-1
актриса,U,0,0,0,-1
актуальний,0,0,2,0,2
злободенний,0,0,4,0,2
сучасний,0,0,6,0,2
який_на_часі,0,0,1,0,3
своєчасний,0,0,3,0,2
важливий,0,0,1,0,1
пекучий,0,0,7,0,1
болючий,0,0,6,0,2
животрепетний,0,0,2,0,3
акула,0,0,3,0,4
хижак,0,0,2,0,3
ненажера,0,0,1,0,4
ненаситець,0,0,1,0,5
жаднюга,0,0,2,0,5
визискувач,0,0,5,0,4
експлуататор,0,0,6,0,4
акумулювати,0,0,2,0,2
призбирувати,0,0,4,0,3
нагромаджувати,0,0,7,0,2
накопичувати,0,0,5,0,3
складати,0,0,8,0,1
зосереджувати,0,0,4,0,2
збирати,0,0,2,0,1
акурат,0,0,1,0,1
точно,0,0,3,0,2
саме,0,0,1,0,0
в_акурат,0,0,1,0,2
в_самий_раз,0,0,2,0,2
достеменно,0,0,9,0,1
достоту,0,0,5,0,2
акуратист,0,0,2,0,5
любитель_точности,0,0,1,0,6
педант,0,0,3,0,5
чепурун,0,0,3,0,4
чистьоха,0,0,2,0,5
чистюля,0,0,1,0,6
чистун,0,0,2,0,5
чистюк,0,0,2,0,5
чистоплюй,0,0,1,0,6
акуратний,0,0,6,0,2
охайний,0,0,2,0,2
чепурний,0,0,4,0,2
кукібний,0,0,3,0,3
точний,0,0,3,2,2
пунктуальний,0,0,4,0,3
педантичний,0,0,4,0,3
старанний,0,0,5,0,2
ретельний,0,0,6,0,2
справний,0,0,4,0,3
акушерка,0,0,1,0,3
повитуха,0,0,1,0,4
баба-повитуха,0,0,1,0,4
баба,0,0,1,0,2
бабка,0,0,2,0,3
сповитуха,0,0,1,0,4
баба-сповитуха,0,0,2,0,3
пупорізка,0,0,1,0,4
баба-пупорізка,0,0,1,0,4
акцент,0,0,2,0,5
наголос,0,0,4,0,4
наголошення,0,0,1,0,6
наголошування,0,0,1,0,6
притиск,0,0,4,0,4
вимова,0,0,1,0,6
підкреслення_чого,0,0,1,0,6
акцентувати,0,0,3,0,3
наголошувати,0,0,4,0,3
підкреслювати,0,0,8,0,3
робити_акцент,0,0,2,0,4
звертати_увагу,0,0,2,0,2
акцептувати,0,0,1,0,2
приймати,0,0,5,0,1
погоджуватися_платити,0,0,1,0,3
схвалювати,0,0,2,0,2
санкціонувати,0,0,3,0,3
благословляти,0,0,8,0,3
визнавати,0,0,5,0,3
погоджуватися_на,0,0,1,0,3
але,0,0,2,0,0
та,0,0,3,0,0
проте,0,0,3,0,1
ододначе,0,0,2,0,1
а,0,0,1,0,1
а_втім,0,0,2,0,1
а_проте,0,0,1,0,1
алеж,0,0,1,0,1
тільки,0,0,2,0,0
коли,0,0,2,0,0
алегоричний,0,0,2,0,3
образний,0,0,5,0,2
переносний,0,0,2,0,4
езопівський,0,0,1,0,4
на_здогад_буряків,0,0,1,0,4
алегорія,0,0,2,0,4
інакомовлення,0,0,1,0,5
іномовлення,0,0,1,0,5
мова_езопа,0,0,1,0,5
езопівська_мова,0,0,1,0,5
алея,0,0,3,0,4
просад,0,0,1,0,5
доріжка,0,0,2,0,3
хідник,0,0,2,0,3
бульвар,0,0,1,0,4
алейка,0,0,1,0,5
аліменти,0,0,1,0,3
утримання,0,0,2,0,2
аллах,0,0,2,0,3
бог,0,0,1,0,2
алмаз,0,0,2,0,4
діямант,0,0,2,0,3
брилянт,0,0,2,0,4
склоріз,0,0,1,0,5
самоцвіти,0,0,2,0,3
алюра,0,0,2,0,3
крок,0,0,9,0,3
хода,0,0,5,0,3
похід,0,0,6,0,2
ступа,0,0,1,0,2
алюр,0,0,1,0,4
алярм,0,0,9,0,3
ґвалт,0,0,7,0,3
сполох,0,0,4,0,3
паніка,0,0,9,0,3
шок,0,0,4,0,3
переполох,0,0,3,0,3
пересторога,0,0,3,0,3
сирена,0,0,2,0,4
дзвін,A,0,1,1,3
сигнал_тривоги,0,0,3,0,4
сос,0,0,3,0,2
неспокій,0,0,3,0,3
метушня,0,0,9,0,3
галас,0,0,5,2,3
крик,0,0,11,0,3
альбом,0,0,1,0,4
книга,0,0,1,0,3
книга_пам'ятних_записів,0,0,1,0,5
альков,0,0,2,0,4
ніша,0,0,4,0,3
заглиблення,0,0,2,0,3
алькоголік,0,0,1,0,6
пияк,0,0,4,0,6
пияка,0,0,4,0,6
п'яниця,0,0,1,0,5
пиворіз,0,0,2,0,6
брагун,0,0,2,0,6
алкаш,0,0,1,0,7
алькоголь,0,0,3,0,3
спирт,0,0,1,0,4
горілка,0,0,2,0,2
спиртне,0,0,1,0,4
хміль,0,0,2,0,4
зелений_змій,0,0,2,0,3
мед-горілка,0,0,1,0,4
мед-вино,0,0,1,0,3
отрута,0,0,1,0,2
альманах,0,0,1,0,3
збірка,0,0,4,0,3
антологія,0,0,2,0,4
річник,0,0,1,0,2
щорічник,0,0,1,0,4
квартальник,0,0,2,0,4
місячник,0,0,2,0,4
журнал,0,0,5,0,4
альтернатива,0,0,2,0,5
вибір,0,0,1,0,4
дилема,0,0,1,0,4
або-або,0,0,2,0,5
з_двох_одно,0,0,1,0,6
амазонка,U,0,0,0,-1
вершниця,U,0,0,0,-1
жінка-верхівець,U,0,0,0,-1
жінка-вершник,U,0,0,0,-1
сукня_амазонки,U,0,0,0,-1
амальгама,0,0,1,0,1
стоп,0,0,2,0,1
суміш,0,0,1,0,0
мішанина,0,0,3,0,1
вінеґрета,0,0,3,0,1
вінегрет,0,0,1,0,2
аматор,0,0,2,0,4
любитель,0,0,1,0,3
дилетант,0,0,2,0,4
охочий_до,0,0,1,0,4
нефахівець,0,0,2,0,4
непрофесіонал,0,0,1,0,5
амба,0,0,1,0,2
кінець,0,0,7,0,2
смерть,0,0,5,0,3
каюк,0,0,4,0,3
капут,0,0,3,0,3
шабаш,0,0,3,0,2
край,0,0,3,0,1
амінь,0,0,4,0,3
амбасада,0,0,2,0,5
посольство,0,0,1,0,4
представництво,0,0,1,0,4
повпредство,0,0,2,0,5
